user_id,texto_relato,latitude,longitude,data,topico,urgency
citizen025,"Carro arrombado na Rua Marquês de São Vicente de madrugada, terceiro esse mês. Minha bolsa foi arrancada na Rua Marquês de São Vicente numa moto.",-22.986997,-43.246559,2025-08-02,Seguranca e circulacao,alta
citizen020,Terreno abandonado na Pista Cláudio Coutinho com mato e lixo acumulado.,-22.975376,-43.232369,2025-12-20,Outro,alta
citizen031,"Traficantes na esquina na Rua Casuarina intimidando quem passa. Barulho de tiro na Rua Casuarina ontem à noite, assustador.",-22.975261,-43.230483,2025-10-08,Seguranca e circulacao,alta
citizen005,A prefeitura precisa agir! O lixo aqui no bairro tá atraindo rato. Alguém jogou entulho de obra aqui no bairro e deixou largado.,-22.974389,-43.229269,2025-11-01,Lixo e conservacao,baixa
citizen059,Quebraram o monumento na Rua Pacheco Leão que estava restaurado.,-22.987357,-43.245033,2026-03-16,Vandalismo,alta
citizen009,Toda a quadra no Parque da Cidade no escuro. Cadê a Enel? Os postes no Parque da Cidade estão todos apagados faz dias.,-22.979770,-43.234102,2025-07-04,Iluminacao publica,baixa
citizen005,Buraco na calçada na Rua Vice-Governador Rubens Berardo engoliu o salto do sapato da minha mãe.,-22.986592,-43.246106,2025-02-28,Espaco publico,media
citizen019,"Drenagem entupida na Rua Casuarina, qualquer chuva alaga tudo.",-22.977383,-43.231947,2025-09-04,Espaco publico,baixa
citizen023,"Grupo bagunçando perto da PUC-Rio até tarde, moradores com medo. Viatura não passa perto da PUC-Rio há dias, abandono policial.",-22.979908,-43.234865,2025-06-08,Seguranca e circulacao,alta
citizen033,Agressão entre pedestres na Pista Cláudio Coutinho filmada por testemunhas. Desentendimento entre grupos na Pista Cláudio Coutinho que quase virou pancadaria. Vizinho colocando som alto na Pista Cláudio Coutinho até meia-noite toda noite.,-22.975343,-43.230901,2026-02-26,Conflito social,alta
citizen046,A coleta de lixo na Praça Santos Dumont sumiu. O que aconteceu? Alguém jogou entulho de obra na Praça Santos Dumont e deixou largado. A limpeza urbana na Praça Santos Dumont foi esquecida completamente.,-22.979465,-43.242310,2026-04-09,Lixo e conservacao,baixa
citizen052,"Animal silvestre ferido aqui no bairro, precisa de resgate.",-22.981450,-43.242486,2025-01-12,Outro,baixa
citizen053,"Carro com alarme disparado na Rua Jardim Botânico há horas. Animal silvestre ferido na Rua Jardim Botânico, precisa de resgate.",-22.986515,-43.245034,2025-12-20,Outro,alta
citizen028,"Semáforo quebrado na Estrada da Gávea há dias, acidentes à vista. Calçada destruída na Estrada da Gávea, idosos e cadeirantes sem passagem.",-22.987748,-43.245200,2026-04-29,Transito e mobilidade,baixa
citizen054,"Poste piscando perto da PUC-Rio já faz 10 dias, parece discoteca.",-22.986156,-43.244581,2025-09-14,Iluminacao publica,media
citizen013,Confusão no ponto de ônibus na beira da Lagoa com gritos e empurra-empurra. Vizinho colocando som alto na beira da Lagoa até meia-noite toda noite.,-22.978715,-43.233854,2025-05-19,Conflito social,media
citizen012,Assalto a pedestres na beira da Lagoa virou rotina. Minha bolsa foi arrancada na beira da Lagoa numa moto.,-22.985062,-43.246040,2025-07-26,Seguranca e circulacao,media
citizen004,Confusão generalizada na Rua Álvaro Chaves com xingamentos e empurrão. Morador perturbando a vizinhança na Rua Álvaro Chaves com ameaças.,-22.975841,-43.232908,2025-06-06,Conflito social,baixa
citizen002,Morador perturbando a vizinhança na Rua Lopes Quintas com ameaças.,-22.973954,-43.232650,2026-01-26,Conflito social,media
citizen032,Buraco enorme na Rua Vice-Governador Rubens Berardo que já danificou dois carros.,-22.975705,-43.225773,2026-01-29,Transito e mobilidade,alta
citizen009,"Grupo bagunçando na Rua Fonte da Saudade até tarde, moradores com medo.",-22.974007,-43.229857,2025-12-08,Seguranca e circulacao,baixa
citizen041,Barulho de obra na Rua Fonte da Saudade às seis da manhã todo dia.,-22.974533,-43.224135,2025-08-22,Outro,alta
citizen048,Buraco enorme na Rua Padre Leonel Franca que já danificou dois carros.,-22.986569,-43.246032,2025-08-31,Transito e mobilidade,media
citizen015,Goteira de prédio na Pista Cláudio Coutinho molhando pedestres embaixo.,-22.988337,-43.244339,2025-06-28,Outro,media
citizen015,"Lixeiras públicas aqui no bairro destruídas, joguei fora. Câmera de segurança aqui no bairro arrancada propositalmente.",-22.976509,-43.225472,2025-01-23,Vandalismo,media
citizen031,Jogaram móveis velhos na minha rua e ninguém recolhe.,-22.986288,-43.245451,2025-02-27,Lixo e conservacao,baixa
citizen023,"Poste piscando na Rua Jardim Botânico já faz 10 dias, parece discoteca.",-22.975493,-43.232166,2025-01-08,Iluminacao publica,alta
citizen026,Conflito relacionado a entrega de aplicativo na Rua Lopes Quintas ficou feio. Barulho de briga na Rua Lopes Quintas perturbando todo o quarteirão. Vizinho colocando som alto na Rua Lopes Quintas até meia-noite toda noite.,-22.976131,-43.224502,2026-03-13,Conflito social,alta
citizen007,Câmera de segurança na Praça Santos Dumont quebrada há meses.,-22.974767,-43.225472,2025-05-16,Seguranca e circulacao,baixa
citizen011,A praça na Rua Pacheco Leão deveria ser pra todos mas tá inacessível. Falta rampa de acessibilidade na Rua Pacheco Leão.,-22.976022,-43.233063,2025-10-21,Espaco publico,media
citizen041,Morador perturbando a vizinhança na Estrada da Gávea com ameaças.,-22.979106,-43.240732,2026-02-21,Conflito social,alta
citizen050,Vizinho colocando som alto na Rua Vice-Governador Rubens Berardo até meia-noite toda noite.,-22.974908,-43.225189,2025-05-20,Conflito social,media
citizen006,Picharam o muro do condomínio logo ali na esquina de novo. Portão da praça logo ali na esquina forçado e quebrado. Bancos da praça logo ali na esquina todos depredados.,-22.977375,-43.228814,2025-10-16,Vandalismo,alta
citizen038,"Tentativa de assalto na beira da Lagoa esta manhã, me assustou muito.",-22.987294,-43.245770,2026-01-06,Seguranca e circulacao,alta
citizen054,Jogaram móveis velhos na Praça Santos Dumont e ninguém recolhe.,-22.978553,-43.234049,2025-03-02,Lixo e conservacao,baixa
citizen007,"Fiação elétrica exposta perto do Shopping da Gávea, perigo de choque. Tapume de obra perto do Shopping da Gávea tomando calçada inteira.",-22.979246,-43.233716,2025-05-02,Outro,media
citizen046,Discussão por vaga de estacionamento na Rua Lopes Quintas virou caso de polícia. Confusão no ponto de ônibus na Rua Lopes Quintas com gritos e empurra-empurra.,-22.988206,-43.244827,2025-04-10,Conflito social,media
citizen051,A rua na beira da Lagoa ficou escura e aumentou os furtos.,-22.980786,-43.242841,2025-02-15,Iluminacao publica,media
citizen005,"Drenagem entupida perto da PUC-Rio, qualquer chuva alaga tudo. Calçada toda quebrada perto da PUC-Rio, impossível pra cadeirante.",-22.979361,-43.242031,2025-10-21,Espaco publico,media
citizen002,A prefeitura precisa agir! O lixo na Rua Marquês de São Vicente tá atraindo rato. Entulho de construção abandonado na Rua Marquês de São Vicente há mais de um mês.,-22.986132,-43.245229,2026-04-26,Lixo e conservacao,media
citizen025,Portão da praça na Rua Pacheco Leão forçado e quebrado.,-22.978286,-43.236233,2025-12-26,Vandalismo,baixa
citizen039,"Não tem sinalização nenhuma na Rua Fonte da Saudade, é temerário atravessar.",-22.974907,-43.230190,2025-07-12,Transito e mobilidade,media
citizen051,Assalto a pedestres na Rua Vice-Governador Rubens Berardo virou rotina.,-22.978795,-43.233300,2025-12-21,Seguranca e circulacao,alta
citizen030,A iluminação na Rua Jardim Botânico simplesmente parou de funcionar.,-22.977995,-43.232905,2026-05-11,Iluminacao publica,media
citizen045,Buraco na calçada logo ali na esquina engoliu o salto do sapato da minha mãe.,-22.974382,-43.232275,2025-09-18,Espaco publico,media
citizen057,Agressão entre pedestres na Rua Jardim Botânico filmada por testemunhas. Confusão generalizada na Rua Jardim Botânico com xingamentos e empurrão.,-22.980143,-43.241239,2026-05-26,Conflito social,alta
citizen036,"Animal silvestre ferido na Rua Lopes Quintas, precisa de resgate.",-22.985539,-43.246675,2025-06-27,Outro,media
citizen033,"Poste piscando na Rua Fonte da Saudade já faz 10 dias, parece discoteca. Rua totalmente escura na Rua Fonte da Saudade, fácil de assaltar assim.",-22.988518,-43.244348,2025-01-10,Iluminacao publica,baixa
citizen051,"Rua totalmente escura na Pista Cláudio Coutinho, fácil de assaltar assim.",-22.987226,-43.246249,2026-01-20,Iluminacao publica,alta
citizen030,Tem pessoas suspeitas circulando perto da PUC-Rio toda noite.,-22.975878,-43.225818,2026-02-08,Seguranca e circulacao,alta
citizen013,Não tem bancos na praça logo ali na esquina pra sentar.,-22.976042,-43.225687,2025-09-01,Espaco publico,media
citizen051,Calçada na Pista Cláudio Coutinho com entulho e ninguém desobstrui.,-22.977884,-43.231748,2026-02-10,Espaco publico,baixa
citizen023,"Quebraram o monumento na Rua Marquês de São Vicente que estava restaurado. Lixeiras públicas na Rua Marquês de São Vicente destruídas, joguei fora.",-22.975587,-43.231460,2026-03-20,Vandalismo,alta
citizen055,Câmera de segurança na Rua Vice-Governador Rubens Berardo quebrada há meses.,-22.986054,-43.245021,2025-02-09,Seguranca e circulacao,media
citizen019,Agressão entre pedestres na Rua Fonte da Saudade filmada por testemunhas.,-22.979248,-43.233122,2026-04-02,Conflito social,alta
citizen048,Moradores brigando por causa de barulho na Rua Padre Leonel Franca todo fim de semana.,-22.974401,-43.229247,2026-04-05,Conflito social,alta
citizen025,Situação estranha logo ali na esquina que não sei bem como classificar.,-22.986387,-43.244521,2025-01-11,Outro,media
citizen035,Terreno abandonado na Rua Padre Leonel Franca com mato e lixo acumulado.,-22.979520,-43.240831,2025-11-08,Outro,baixa
citizen038,"Pombos infestando o telhado na Rua Lopes Quintas, situação insalubre.",-22.986077,-43.244814,2026-02-06,Outro,baixa
citizen022,"Portão da praça na Estrada da Gávea forçado e quebrado. Vandalizaram o banco da praça na Estrada da Gávea, destruído.",-22.975546,-43.225722,2025-11-10,Vandalismo,baixa
citizen023,Não tem bancos na praça na minha rua pra sentar. Lixeira pública na minha rua transbordando sem coleta.,-22.985676,-43.246415,2026-02-24,Espaco publico,media
citizen048,Tô passando perto da PUC-Rio e o cheiro de lixo tá insuportável. Já faz uma semana que o lixo não é coletado perto da PUC-Rio.,-22.975082,-43.231595,2026-04-06,Lixo e conservacao,baixa
citizen012,Picharam o muro do condomínio na Estrada da Gávea de novo.,-22.974420,-43.228911,2025-09-19,Vandalismo,media
citizen016,Preciso sair cedo e na Rua Jardim Botânico tá perigoso antes de amanhecer.,-22.980451,-43.243496,2025-12-27,Seguranca e circulacao,baixa
citizen056,Tem uma montanha de lixo na Rua Jardim Botânico que ninguém tira.,-22.974278,-43.230560,2026-05-10,Lixo e conservacao,media
citizen047,Quebraram as lâmpadas do poste logo ali na esquina de propósito.,-22.975935,-43.225435,2026-04-03,Vandalismo,media
citizen040,Preciso sair cedo e na Rua Pacheco Leão tá perigoso antes de amanhecer.,-22.975861,-43.225761,2025-07-21,Seguranca e circulacao,media
citizen052,Toda a quadra na Rua Vice-Governador Rubens Berardo no escuro. Cadê a Enel?,-22.978522,-43.231816,2025-04-13,Iluminacao publica,media
citizen020,"Assalto a pedestres perto do Shopping da Gávea virou rotina. Furto de retrovisor perto do Shopping da Gávea, segundo da semana. Criança com medo de ir pra escola passando perto do Shopping da Gávea.",-22.988774,-43.245223,2026-04-19,Seguranca e circulacao,media
citizen010,"Pombos infestando o telhado aqui no bairro, situação insalubre.",-22.988629,-43.245891,2025-11-02,Outro,media
citizen015,"Mato alto na calçada na Rua Lopes Quintas escondendo buracos. Não tem bancos na praça na Rua Lopes Quintas pra sentar. Ponto de ônibus na Rua Lopes Quintas sem cobertura, chuva molha todo mundo.",-22.974523,-43.230146,2026-04-20,Espaco publico,baixa
citizen006,Conflito entre moradores e ambulantes perto da PUC-Rio. Discussão de trânsito perto da PUC-Rio que desceu pro pessoal.,-22.986714,-43.245474,2025-02-21,Conflito social,media
citizen008,Obra irregular acontecendo na Rua Jardim Botânico sem autorização aparente.,-22.986165,-43.246429,2025-10-12,Outro,baixa
citizen029,"Passando na Estrada da Gávea à noite dá medo, zero iluminação. Nem a lua ilumina tanto quanto deveria os postes na Estrada da Gávea.",-22.976750,-43.224385,2026-01-14,Iluminacao publica,media
citizen021,Disputa de área perto da PUC-Rio entre grupos rivais.,-22.981004,-43.243399,2026-01-06,Conflito social,media
citizen007,Falta rampa de acessibilidade na minha rua. Equipamentos de ginástica na minha rua enferrujados e sem manutenção.,-22.978697,-43.233525,2025-07-04,Espaco publico,media
citizen009,Terreno abandonado na Pista Cláudio Coutinho com mato e lixo acumulado. Cano d'água estourando na Pista Cláudio Coutinho e ninguém da Cedae aparece.,-22.976908,-43.234246,2026-01-20,Outro,media
citizen048,Lona improvisada aqui no bairro bloqueando sinalização.,-22.977390,-43.232546,2025-08-14,Outro,media
citizen029,"Tentativa de assalto na Rua Álvaro Chaves esta manhã, me assustou muito. Cheguei em casa e havia marcas de tentativa de arrombamento na Rua Álvaro Chaves.",-22.978546,-43.234186,2025-03-29,Seguranca e circulacao,media
citizen036,Minha rua virou lixão. Tem lixo na Estrada da Gávea por todo lado.,-22.975893,-43.230996,2025-12-21,Lixo e conservacao,baixa
citizen046,"Assalto a pedestres logo ali na esquina virou rotina. Tentativa de assalto logo ali na esquina esta manhã, me assustou muito.",-22.979145,-43.232791,2025-09-08,Seguranca e circulacao,baixa
citizen037,"Há dias com sacos de lixo rasgados na Rua Vice-Governador Rubens Berardo, cheios de inseto.",-22.975269,-43.228368,2025-11-07,Lixo e conservacao,alta
citizen040,Briga entre crianças na Rua Lopes Quintas que virou bagunça de adulto.,-22.979684,-43.241304,2025-10-08,Conflito social,baixa
citizen008,"Passando na Pista Cláudio Coutinho à noite dá medo, zero iluminação. Nem a lua ilumina tanto quanto deveria os postes na Pista Cláudio Coutinho. Poste piscando na Pista Cláudio Coutinho já faz 10 dias, parece discoteca.",-22.985278,-43.245601,2025-07-29,Iluminacao publica,media
citizen010,Tapume de obra na Rua Vice-Governador Rubens Berardo tomando calçada inteira. Buraco na rede de esgoto na Rua Vice-Governador Rubens Berardo com cheiro forte.,-22.973754,-43.229083,2025-03-18,Outro,baixa
citizen031,Nem a lua ilumina tanto quanto deveria os postes logo ali na esquina.,-22.974803,-43.229643,2026-02-09,Iluminacao publica,alta
citizen017,Ciclista quase atropelado na minha rua por falta de ciclofaixa. Valão aberto na minha rua que já engoliu o pneu do meu carro. Engarrafamento na minha rua todo dia no horário de pico.,-22.987109,-43.246071,2025-04-19,Transito e mobilidade,media
citizen044,Entulho de construção abandonado na Rua Lopes Quintas há mais de um mês. Ratos aparecendo por causa do lixo acumulado na Rua Lopes Quintas.,-22.978006,-43.240192,2026-05-12,Lixo e conservacao,alta
citizen032,Vidro de poste de semáforo quebrado na minha rua.,-22.975849,-43.227587,2025-10-07,Vandalismo,media
citizen030,Disputa de área na Rua Marquês de São Vicente entre grupos rivais.,-22.979219,-43.242471,2026-03-02,Conflito social,alta
citizen009,Confusão no ponto de ônibus na Rua Marquês de São Vicente com gritos e empurra-empurra. Conflito relacionado a entrega de aplicativo na Rua Marquês de São Vicente ficou feio. Morador perturbando a vizinhança na Rua Marquês de São Vicente com ameaças.,-22.987460,-43.246084,2025-07-14,Conflito social,media
citizen012,Problema que precisa de atenção na Rua Marquês de São Vicente mas não sei pra quem ligar.,-22.986008,-43.245183,2025-09-23,Outro,media
citizen045,"Sem iluminação na Rua Lopes Quintas, fica perigoso à noite. Acionei a prefeitura sobre o poste na Rua Lopes Quintas e ficou no papel.",-22.975773,-43.230040,2026-05-18,Iluminacao publica,alta
citizen059,"Carro estacionado em cima da calçada na Estrada da Gávea, pedestres na rua.",-22.986497,-43.245681,2025-02-16,Transito e mobilidade,media
citizen059,Picharam o muro do condomínio na Rua Fonte da Saudade de novo. Bancos da praça na Rua Fonte da Saudade todos depredados.,-22.977083,-43.225223,2026-04-01,Vandalismo,alta
citizen012,Entupimento de bueiro na Rua Lopes Quintas que alaga tudo.,-22.987240,-43.246039,2025-11-11,Outro,baixa
citizen043,Tem uma montanha de lixo na beira da Lagoa que ninguém tira. Entulho de construção abandonado na beira da Lagoa há mais de um mês.,-22.976996,-43.224000,2026-01-07,Lixo e conservacao,media
citizen052,Quebraram o espelho do retrovisor do meu carro no Parque da Cidade.,-22.976910,-43.234079,2025-06-19,Vandalismo,alta
citizen025,"Família brigando na rua na Rua Álvaro Chaves, situação constrangedora.",-22.986468,-43.244714,2026-01-11,Conflito social,alta
citizen045,Bancos da praça aqui no bairro todos depredados. Picharam toda a parede aqui no bairro de madrugada.,-22.975313,-43.231144,2025-03-09,Vandalismo,media
citizen035,Semáforo na Rua Álvaro Chaves em modo piscante desde segunda. Valão aberto na Rua Álvaro Chaves que já engoliu o pneu do meu carro.,-22.980650,-43.241006,2025-02-19,Transito e mobilidade,media
citizen053,Fiz o chamado pra Enel semana passada sobre o poste na Rua Fonte da Saudade e nada. Toda a quadra na Rua Fonte da Saudade no escuro. Cadê a Enel?,-22.976739,-43.224000,2026-05-14,Iluminacao publica,media
citizen040,"Drenagem entupida na minha rua, qualquer chuva alaga tudo.",-22.988336,-43.246101,2025-12-16,Espaco publico,media
citizen040,Já faz uma semana que o lixo não é coletado aqui no bairro.,-22.979045,-43.232136,2026-02-13,Lixo e conservacao,alta
citizen028,Placa de trânsito arrancada na Rua Fonte da Saudade por vândalos. Quebraram as lâmpadas do poste na Rua Fonte da Saudade de propósito.,-22.987887,-43.245911,2025-08-05,Vandalismo,alta
citizen043,Voltei do trabalho tarde e a rua na Rua Padre Leonel Franca tava no breu total.,-22.985691,-43.246315,2025-10-25,Iluminacao publica,alta
citizen056,"Faixa de pedestres na Rua Pacheco Leão completamente apagada. O ônibus linha 583 não para mais na Rua Pacheco Leão, abandonaram o ponto. O trânsito na Rua Pacheco Leão tá um caos nessa hora do dia.",-22.987858,-43.245933,2025-06-14,Transito e mobilidade,media
citizen055,"Mato alto na calçada na Rua Lopes Quintas escondendo buracos. Ponto de ônibus na Rua Lopes Quintas sem cobertura, chuva molha todo mundo.",-22.978749,-43.241537,2025-08-09,Espaco publico,media
citizen044,Briga entre crianças logo ali na esquina que virou bagunça de adulto.,-22.979568,-43.242059,2026-01-23,Conflito social,baixa
citizen049,"Equipamentos de ginástica na Rua Pacheco Leão enferrujados e sem manutenção. A praça na Rua Pacheco Leão tá abandonada, ninguém cuida.",-22.985943,-43.246432,2025-06-10,Espaco publico,media
citizen029,"Calçada destruída na Praça Santos Dumont, idosos e cadeirantes sem passagem.",-22.975003,-43.229481,2026-05-02,Transito e mobilidade,media
citizen021,"Quebraram o monumento na Praça Santos Dumont que estava restaurado. Portão da praça na Praça Santos Dumont forçado e quebrado. Vandalizaram o playground na Praça Santos Dumont, crianças sem onde brincar.",-22.979268,-43.230823,2026-02-28,Vandalismo,alta
citizen011,"Furto de bike na Rua Álvaro Chaves, precisamos de mais policiamento.",-22.973560,-43.230261,2025-02-27,Seguranca e circulacao,alta
citizen021,Discussão por vaga de estacionamento na Rua Vice-Governador Rubens Berardo virou caso de polícia.,-22.976258,-43.230467,2025-08-02,Conflito social,alta
citizen017,A rua no Parque da Cidade ficou escura e aumentou os furtos. Acionei a prefeitura sobre o poste no Parque da Cidade e ficou no papel. Três postes apagados em sequência no Parque da Cidade. Que descuido.,-22.986630,-43.247015,2025-04-21,Iluminacao publica,baixa
citizen008,"Brinquedo do parquinho na Rua Pacheco Leão quebrado há meses. Buraco na calçada na Rua Pacheco Leão engoliu o salto do sapato da minha mãe. Calçada toda quebrada na Rua Pacheco Leão, impossível pra cadeirante.",-22.987473,-43.245855,2026-02-15,Espaco publico,media
citizen009,Quebraram as lâmpadas do poste na Rua Álvaro Chaves de propósito.,-22.985835,-43.244889,2025-06-23,Vandalismo,media
citizen001,"Veículo abandonado na Rua Lopes Quintas há semanas, virou lixo. Animal silvestre ferido na Rua Lopes Quintas, precisa de resgate. Obra irregular acontecendo na Rua Lopes Quintas sem autorização aparente.",-22.988570,-43.244967,2025-06-19,Outro,media
citizen018,"Drenagem entupida aqui no bairro, qualquer chuva alaga tudo. Mato alto na calçada aqui no bairro escondendo buracos.",-22.980680,-43.241797,2025-01-17,Espaco publico,media
citizen031,Buraco enorme na Rua Pacheco Leão que já danificou dois carros.,-22.977548,-43.234014,2026-02-14,Transito e mobilidade,alta
citizen060,"Poste caindo na beira da Lagoa, além de escuro é perigoso.",-22.974289,-43.229979,2025-04-06,Iluminacao publica,alta
citizen022,Terceiro dia seguido sem coleta na Rua Vice-Governador Rubens Berardo. Até quando? Tem uma montanha de lixo na Rua Vice-Governador Rubens Berardo que ninguém tira.,-22.988230,-43.245559,2025-06-09,Lixo e conservacao,baixa
citizen040,Preciso sair cedo e na Rua Pacheco Leão tá perigoso antes de amanhecer. Cheguei em casa e havia marcas de tentativa de arrombamento na Rua Pacheco Leão.,-22.978904,-43.233994,2025-07-25,Seguranca e circulacao,alta
citizen036,"Asfalto esburacado perto da PUC-Rio, minha suspensão já sofreu.",-22.977254,-43.233527,2025-10-12,Transito e mobilidade,media
citizen032,Entupimento de bueiro na Rua Jardim Botânico que alaga tudo.,-22.986845,-43.245216,2026-03-16,Outro,media
citizen038,Três postes apagados em sequência na Rua Vice-Governador Rubens Berardo. Que descuido. A iluminação na Rua Vice-Governador Rubens Berardo simplesmente parou de funcionar.,-22.986388,-43.245375,2025-10-17,Iluminacao publica,baixa
citizen049,Barulho de obra na Rua Lopes Quintas às seis da manhã todo dia. Cano d'água estourando na Rua Lopes Quintas e ninguém da Cedae aparece. Situação estranha na Rua Lopes Quintas que não sei bem como classificar.,-22.976231,-43.224000,2025-04-22,Outro,media
citizen003,"Criança com medo de ir pra escola passando na Pista Cláudio Coutinho. Furto de bike na Pista Cláudio Coutinho, precisamos de mais policiamento.",-22.978169,-43.233274,2026-04-11,Seguranca e circulacao,media
citizen002,"Fui assaltado na minha rua ontem à noite, tá perigoso.",-22.976248,-43.225224,2025-08-10,Seguranca e circulacao,alta
citizen001,Lixeira pública na Estrada da Gávea transbordando sem coleta.,-22.975244,-43.225566,2025-05-31,Espaco publico,media
citizen022,"Escrita de gangue pichada perto do Shopping da Gávea, intimidatório.",-22.989048,-43.245363,2025-07-15,Vandalismo,alta
citizen032,"Grupo bagunçando na Rua Álvaro Chaves até tarde, moradores com medo. Porta de garagem arrombada na Rua Álvaro Chaves, terceiro caso. Preciso sair cedo e na Rua Álvaro Chaves tá perigoso antes de amanhecer.",-22.975598,-43.224000,2025-10-14,Seguranca e circulacao,alta
citizen053,"Carro arrombado na Rua Jardim Botânico de madrugada, terceiro esse mês.",-22.976829,-43.231476,2025-06-03,Seguranca e circulacao,baixa
citizen021,"Bancos da praça na Praça Santos Dumont todos depredados. Lixeiras públicas na Praça Santos Dumont destruídas, joguei fora.",-22.978071,-43.233479,2025-05-11,Vandalismo,baixa
citizen053,Lâmpada queimada na beira da Lagoa há quinze dias sem previsão de troca.,-22.985287,-43.245605,2025-09-19,Iluminacao publica,media
citizen036,Confusão no ponto de ônibus na Pista Cláudio Coutinho com gritos e empurra-empurra.,-22.987091,-43.245624,2025-10-21,Conflito social,alta
citizen013,"Vazamento de gás na Rua Vice-Governador Rubens Berardo, chamei o Riogas mas demora.",-22.978089,-43.234579,2025-09-08,Outro,baixa
citizen052,"Grupo bagunçando na minha rua até tarde, moradores com medo. Criança com medo de ir pra escola passando na minha rua.",-22.986938,-43.245551,2025-09-15,Seguranca e circulacao,alta
citizen057,"Família brigando na rua perto do Shopping da Gávea, situação constrangedora. Conflito relacionado a entrega de aplicativo perto do Shopping da Gávea ficou feio. Disputa de área perto do Shopping da Gávea entre grupos rivais.",-22.978352,-43.232895,2025-01-30,Conflito social,media
citizen024,Confusão no ponto de ônibus na Rua Marquês de São Vicente com gritos e empurra-empurra.,-22.976838,-43.229652,2025-01-29,Conflito social,alta
citizen023,O lixo na Pista Cláudio Coutinho tá acumulado há dias e ninguém faz nada. Jogaram móveis velhos na Pista Cláudio Coutinho e ninguém recolhe.,-22.980675,-43.242590,2025-05-12,Lixo e conservacao,media
citizen028,"Ônibus parando no meio da rua na Rua Padre Leonel Franca e travando tudo. Não tem sinalização nenhuma na Rua Padre Leonel Franca, é temerário atravessar. Engarrafamento na Rua Padre Leonel Franca todo dia no horário de pico.",-22.987298,-43.245415,2026-04-11,Transito e mobilidade,media
citizen046,Equipamentos de ginástica na Rua Marquês de São Vicente enferrujados e sem manutenção. Totem de informação na Rua Marquês de São Vicente quebrado e apagado.,-22.977954,-43.233372,2025-03-19,Espaco publico,baixa
citizen001,Ônibus parando no meio da rua na Rua Vice-Governador Rubens Berardo e travando tudo. Placa de rua caída na Rua Vice-Governador Rubens Berardo há semanas.,-22.980012,-43.241063,2026-05-11,Transito e mobilidade,media
citizen056,"Terreno abandonado perto do Shopping da Gávea com mato e lixo acumulado. Veículo abandonado perto do Shopping da Gávea há semanas, virou lixo. Problema que precisa de atenção perto do Shopping da Gávea mas não sei pra quem ligar.",-22.975623,-43.229299,2026-05-20,Outro,baixa
citizen044,Quebraram o espelho do retrovisor do meu carro na Rua Vice-Governador Rubens Berardo.,-22.978687,-43.233222,2025-06-23,Vandalismo,alta
citizen060,Meu vizinho foi roubado na Rua Álvaro Chaves em plena tarde.,-22.986109,-43.244223,2025-03-21,Seguranca e circulacao,alta
citizen011,Confusão no ponto de ônibus perto do Shopping da Gávea com gritos e empurra-empurra.,-22.975481,-43.230414,2026-02-10,Conflito social,media
citizen043,Barulho de briga na Rua Fonte da Saudade perturbando todo o quarteirão. Briga entre crianças na Rua Fonte da Saudade que virou bagunça de adulto.,-22.975369,-43.226207,2025-02-14,Conflito social,media
citizen038,"Criança com medo de ir pra escola passando na Rua Pacheco Leão. Barulho de tiro na Rua Pacheco Leão ontem à noite, assustador.",-22.975824,-43.230486,2025-04-26,Seguranca e circulacao,media
citizen049,"Ponto de ônibus no Parque da Cidade sem cobertura, chuva molha todo mundo.",-22.978151,-43.232425,2025-04-17,Espaco publico,media
citizen031,"Poste caindo na Rua Casuarina, além de escuro é perigoso.",-22.979051,-43.235096,2025-06-09,Iluminacao publica,alta
citizen025,Vizinho colocando som alto na Rua Álvaro Chaves até meia-noite toda noite.,-22.988343,-43.246059,2025-11-24,Conflito social,alta
citizen057,Tem uma montanha de lixo na Rua Marquês de São Vicente que ninguém tira. Alguém jogou entulho de obra na Rua Marquês de São Vicente e deixou largado.,-22.987975,-43.246026,2025-11-14,Lixo e conservacao,baixa
citizen059,Equipamento de academia ao ar livre na Rua Marquês de São Vicente destruído.,-22.981843,-43.241923,2025-08-12,Vandalismo,media
citizen006,"Cheguei em casa e havia marcas de tentativa de arrombamento na beira da Lagoa. Furto de bike na beira da Lagoa, precisamos de mais policiamento.",-22.980584,-43.241479,2026-05-31,Seguranca e circulacao,media
citizen060,"Vandalizaram o banco da praça na Rua Casuarina, destruído.",-22.976489,-43.231973,2026-04-27,Vandalismo,alta
citizen033,"Escrita de gangue pichada na Rua Vice-Governador Rubens Berardo, intimidatório.",-22.980460,-43.243076,2025-05-19,Vandalismo,media
citizen040,Ratos aparecendo por causa do lixo acumulado perto da PUC-Rio. O lixo perto da PUC-Rio tá acumulado há dias e ninguém faz nada.,-22.974609,-43.230761,2025-02-17,Lixo e conservacao,baixa
citizen046,"Árvore caída na Rua Marquês de São Vicente desde a última chuva, ninguém tirou.",-22.985995,-43.245080,2025-03-27,Espaco publico,baixa
citizen023,Tem pessoas suspeitas circulando no Parque da Cidade toda noite. Atividade suspeita no Parque da Cidade toda madrugada.,-22.979940,-43.242589,2025-04-11,Seguranca e circulacao,media
citizen008,"Minha bolsa foi arrancada na Rua Fonte da Saudade numa moto. Grupo bagunçando na Rua Fonte da Saudade até tarde, moradores com medo.",-22.987557,-43.246180,2025-11-03,Seguranca e circulacao,alta
